  8.5035359e-001  2.9840097e-001  2.1375968e-001  7.2768040e-002  5.7797557e-001  1.9115805e-001  4.6025850e-001  2.4269511e-001  2.2725518e-001  1.0142086e+000  1.7147085e-001  4.7685965e-001  4.1354328e-001  7.3949129e-002  6.5945525e-001  4.6677317e-001  2.6222727e-001  1.0175104e+000  1.6859541e-001  3.6301153e-001  7.3901746e-001  1.9412868e-001  3.3863277e-001  4.6752457e-001  1.3445013e+000  3.6138307e-001  2.0435437e-001  5.3562775e-001  2.5872510e-001  2.2029834e-001  6.2763912e-001  5.5816534e-001
  8.8352079e-001  3.0349435e-001  2.0595306e-001  7.3055332e-002  6.0535235e-001  2.0951005e-001  4.8031430e-001  2.5339406e-001  2.4137728e-001  1.0102750e+000  1.7736613e-001  5.0437651e-001  3.7596409e-001  7.7680933e-002  7.1380426e-001  5.1953103e-001  2.6392763e-001  1.0588280e+000  1.8271844e-001  3.5752827e-001  7.6815838e-001  2.0396286e-001  3.5904771e-001  4.8887139e-001  1.3320794e+000  3.7036859e-001  2.2393281e-001  5.6664099e-001  2.8822499e-001  2.1201839e-001  5.9940356e-001  5.8392693e-001
  9.1410405e-001  3.0829136e-001  2.0242616e-001  7.3420091e-002  6.3061635e-001  2.2771417e-001  5.0171468e-001  2.6587180e-001  2.5459210e-001  1.0057091e+000  1.8468589e-001  5.2975939e-001  3.5070374e-001  8.1691995e-002  7.6582895e-001  5.7351144e-001  2.6973894e-001  1.0956788e+000  2.0066167e-001  3.5702685e-001  8.0092066e-001  2.1240466e-001  3.8107222e-001  5.0903729e-001  1.3246449e+000  3.7774722e-001  2.4384320e-001  5.9485657e-001  3.2246233e-001  2.0763133e-001  5.8847603e-001  6.0737006e-001
  9.4134924e-001  3.1305029e-001  2.0330042e-001  7.3972712e-002  6.5286151e-001  2.4586468e-001  5.2378883e-001  2.8011760e-001  2.6758001e-001  1.0001347e+000  1.9345249e-001  5.5356411e-001  3.3572376e-001  8.6057001e-002  8.1459720e-001  6.2701783e-001  2.7960154e-001  1.1268663e+000  2.2234951e-001  3.6140402e-001  8.3697813e-001  2.1954184e-001  4.0474576e-001  5.2817281e-001  1.3196830e+000  3.8376784e-001  2.6402105e-001  6.1912151e-001  3.6154270e-001  2.0686109e-001  5.9424340e-001  6.2757908e-001
  9.6385440e-001  3.1799985e-001  2.0934220e-001  7.4814672e-002  6.7242277e-001  2.6412633e-001  5.4596446e-001  2.9551409e-001  2.8109799e-001  9.9334068e-001  2.0363392e-001  5.7615514e-001  3.2868567e-001  9.0861208e-002  8.5960880e-001  6.7849966e-001  2.9310572e-001  1.1523316e+000  2.4742819e-001  3.7039271e-001  8.7589247e-001  2.2573516e-001  4.3003360e-001  5.4658417e-001  1.3159879e+000  3.8856516e-001  2.8447465e-001  6.3819800e-001  4.0554263e-001  2.0934291e-001  6.1575751e-001  6.4456688e-001
  9.8234458e-001  3.2335232e-001  2.2026689e-001  7.6025781e-002  6.8869545e-001  2.8278274e-001  5.6751807e-001  3.1178682e-001  2.9565361e-001  9.8569110e-001  2.1524668e-001  5.9781318e-001  3.2706138e-001  9.6118367e-002  9.0067212e-001  7.2693144e-001  3.0963827e-001  1.1729971e+000  2.7567050e-001  3.8377748e-001  9.1707496e-001  2.3138990e-001  4.5663732e-001  5.6457945e-001  1.3130474e+000  3.9245579e-001  3.0508873e-001  6.5089816e-001  4.5439690e-001  2.1461866e-001  6.5174250e-001  6.5885184e-001
  9.9692366e-001  3.2922431e-001  2.3702644e-001  7.7643187e-002  7.0245074e-001  3.0204271e-001  5.8787351e-001  3.2851475e-001  3.1192507e-001  9.7751026e-001  2.2834377e-001  6.1900384e-001  3.2844238e-001  1.0183147e-001  9.3824975e-001  7.7183916e-001  3.2869075e-001  1.1902484e+000  3.0679079e-001  4.0063378e-001  9.5951360e-001  2.3690448e-001  4.8430618e-001  5.8212034e-001  1.3100765e+000  3.9600221e-001  3.2562737e-001  6.5613997e-001  5.0797374e-001  2.2193135e-001  7.0087445e-001  6.7114278e-001
  1.0093166e+000  3.3566459e-001  2.5892614e-001  7.9780795e-002  7.1362668e-001  3.2203092e-001  6.0639187e-001  3.4535597e-001  3.3033367e-001  9.6947880e-001  2.4298137e-001  6.4022740e-001  3.3113481e-001  1.0798496e-001  9.7339781e-001  8.1375296e-001  3.5005928e-001  1.2057417e+000  3.4035013e-001  4.2035493e-001  1.0014540e+000  2.4254623e-001  5.1272173e-001  5.9897129e-001  1.3060893e+000  3.9991328e-001  3.4565276e-001  6.5318151e-001  5.6572774e-001  2.3076354e-001  7.6227505e-001  6.8216017e-001
  1.0208207e+000  3.4268623e-001  2.8710179e-001  8.2450732e-002  7.2318715e-001  3.4302802e-001  6.2286062e-001  3.6196652e-001  3.5118506e-001  9.6236468e-001  2.5941164e-001  6.6184910e-001  3.3427219e-001  1.1460582e-001  1.0074812e+000  8.5415904e-001  3.7360575e-001  1.2204801e+000  3.7573213e-001  4.4241496e-001  1.0411635e+000  2.4839018e-001  5.4159697e-001  6.1500309e-001  1.3006277e+000  4.0485799e-001  3.6460111e-001  6.4225999e-001  6.2677335e-001  2.4079138e-001  8.3423101e-001  6.9222117e-001
  1.0329316e+000  3.5028388e-001  3.2046544e-001  8.5669703e-002  7.3138681e-001  3.6503782e-001  6.3750835e-001  3.7817267e-001  3.7503182e-001  9.5689216e-001  2.7770614e-001  6.8393299e-001  3.3764956e-001  1.2170674e-001  1.0417649e+000  8.9493151e-001  3.9904639e-001  1.2354157e+000  4.1213013e-001  4.6630784e-001  1.0771933e+000  2.5439472e-001  5.7063281e-001  6.3051594e-001  1.2936952e+000  4.1125499e-001  3.8208475e-001  6.2443937e-001  6.8997616e-001  2.5188207e-001  9.1536026e-001  7.0128985e-001
  1.0466987e+000  3.5847895e-001  3.6001264e-001  8.9529059e-002  7.3891873e-001  3.8815378e-001  6.5047469e-001  3.9369636e-001  4.0159792e-001  9.5405211e-001  2.9817163e-001  7.0629728e-001  3.4136695e-001  1.2936449e-001  1.0767266e+000  9.3778682e-001  4.2593206e-001  1.2517844e+000  4.4869466e-001  4.9136317e-001  1.1084641e+000  2.6043216e-001  5.9956216e-001  6.4602683e-001  1.2856429e+000  4.1934622e-001  3.9777274e-001  6.0189846e-001  7.5388887e-001  2.6395668e-001  1.0045291e+000  7.0905824e-001
  1.0628638e+000  3.6723001e-001  4.0460959e-001  9.3977175e-002  7.4625317e-001  4.1276116e-001  6.6233265e-001  4.0828771e-001  4.3115228e-001  9.5417550e-001  3.2076165e-001  7.2900742e-001  3.4557182e-001  1.3770334e-001  1.1121430e+000  9.8415539e-001  4.5375206e-001  1.2702446e+000  4.8456407e-001  5.1699536e-001  1.1355411e+000  2.6629977e-001  6.2811422e-001  6.6216592e-001  1.2768960e+000  4.2947786e-001  4.1148307e-001  5.7746667e-001  8.1698676e-001  2.7692265e-001  1.1005897e+000  7.1538528e-001
  1.0814709e+000  3.7667775e-001  4.5480887e-001  9.9070783e-002  7.5395413e-001  4.3867770e-001  6.7364777e-001  4.2166229e-001  4.6355587e-001  9.5759435e-001  3.4587816e-001  7.5293816e-001  3.5036590e-001  1.4691918e-001  1.1473485e+000  1.0352236e+000  4.8183917e-001  1.2907696e+000  5.1895500e-001  5.4299969e-001  1.1591143e+000  2.7181360e-001  6.5589052e-001  6.7922370e-001  1.2676292e+000  4.4238289e-001  4.2346393e-001  5.5382177e-001  8.7808957e-001  2.9063882e-001  1.2021991e+000  7.2033435e-001
  1.1026393e+000  3.8700072e-001  5.0958344e-001  1.0486185e-001  7.6252957e-001  4.6593440e-001  6.8524400e-001  4.3362753e-001  4.9853006e-001  9.6422421e-001  3.7335751e-001  7.7907142e-001  3.5587024e-001  1.5707621e-001  1.1815355e+000  1.0916965e+000  5.0971492e-001  1.3127311e+000  5.5149084e-001  5.6928070e-001  1.1797914e+000  2.7687182e-001  6.8240069e-001  6.9740925e-001  1.2576410e+000  4.5908945e-001  4.3394196e-001  5.3318483e-001  9.3648218e-001  3.0486591e-001  1.3078593e+000  7.2406860e-001
  1.1257886e+000  3.9865147e-001  5.6902975e-001  1.1130156e-001  7.7206957e-001  4.9466736e-001  6.9791353e-001  4.4425617e-001  5.3636568e-001  9.7371450e-001  4.0355948e-001  8.0786309e-001  3.6242084e-001  1.6818342e-001  1.2143714e+000  1.1536778e+000  5.3761605e-001  1.3350560e+000  5.8198044e-001  5.9571241e-001  1.1979789e+000  2.8139778e-001  7.0698440e-001  7.1692451e-001  1.2465207e+000  4.8025305e-001  4.4313503e-001  5.1742343e-001  9.9172097e-001  3.1911639e-001  1.4162023e+000  7.2676818e-001
  1.1506190e+000  4.1188566e-001  6.3243117e-001  1.1844026e-001  7.8287309e-001  5.2457826e-001  7.1236259e-001  4.5320525e-001  5.7668690e-001  9.8560393e-001  4.3598358e-001  8.3934622e-001  3.7045565e-001  1.8019203e-001  1.2467106e+000  1.2206377e+000  5.6648642e-001  1.3566898e+000  6.1020813e-001  6.2224762e-001  1.2142713e+000  2.8551665e-001  7.2900139e-001  7.3764733e-001  1.2346505e+000  5.0653901e-001  4.5153148e-001  5.0811740e-001  1.0439909e+000  3.3266506e-001  1.5259155e+000  7.2910591e-001
  1.1760533e+000  4.2736042e-001  6.9963992e-001  1.2620835e-001  7.9466789e-001  5.5561959e-001  7.2917236e-001  4.6061022e-001  6.1962529e-001  9.9930232e-001  4.7070735e-001  8.7344702e-001  3.8015665e-001  1.9305214e-001  1.2799882e+000  1.2916086e+000  5.9727804e-001  1.3768481e+000  6.3601494e-001  6.4904277e-001  1.2289185e+000  2.8944711e-001  7.4799382e-001  7.5929274e-001  1.2230241e+000  5.3851174e-001  4.5949305e-001  5.0649103e-001  1.0937692e+000  3.4476543e-001  1.6350989e+000  7.3188153e-001
  1.2009398e+000  4.4518526e-001  7.6994678e-001  1.3451985e-001  8.0741742e-001  5.8766622e-001  7.4816482e-001  4.6620579e-001  6.6493815e-001  1.0146354e+000  5.0700314e-001  9.1006492e-001  3.9150393e-001  2.0666448e-001  1.3155935e+000  1.3656118e+000  6.3038307e-001  1.3949187e+000  6.5941995e-001  6.7621109e-001  1.2416900e+000  2.9344010e-001  7.6377792e-001  7.8152017e-001  1.2128285e+000  5.7642336e-001  4.6730491e-001  5.1337988e-001  1.1413569e+000  3.5474447e-001  1.7413314e+000  7.3613107e-001
  1.2241862e+000  4.6633489e-001  8.4256221e-001  1.4332362e-001  8.2073485e-001  6.2030235e-001  7.6921328e-001  4.7008608e-001  7.1207444e-001  1.0311641e+000  5.4475130e-001  9.4893631e-001  4.0449432e-001  2.2090878e-001  1.3543090e+000  1.4416687e+000  6.6560931e-001  1.4102972e+000  6.8086286e-001  7.0371616e-001  1.2524610e+000  2.9800989e-001  7.7654844e-001  8.0387676e-001  1.2048311e+000  6.2031360e-001  4.7517112e-001  5.2922431e-001  1.1866793e+000  3.6206844e-001  1.8414801e+000  7.4373121e-001
  1.2443981e+000  4.9090578e-001  9.1635971e-001  1.5238585e-001  8.3458227e-001  6.5320465e-001  7.9173073e-001  4.7269816e-001  7.6056664e-001  1.0487703e+000  5.8324270e-001  9.8979111e-001  4.1900914e-001  2.3564696e-001  1.3962610e+000  1.5185613e+000  7.0223876e-001  1.4223377e+000  7.0101545e-001  7.3145794e-001  1.2616031e+000  3.0377458e-001  7.8639154e-001  8.2580489e-001  1.1994688e+000  6.6926568e-001  4.8315722e-001  5.5407551e-001  1.2295765e+000  3.6680230e-001  1.9312660e+000  7.5599725e-001
  1.2610740e+000  5.2044166e-001  9.9015201e-001  1.6153468e-001  8.4891467e-001  6.8602377e-001  8.1497524e-001  4.7466016e-001  8.0923125e-001  1.0669107e+000  6.2197619e-001  1.0326031e+000  4.3487210e-001  2.5066496e-001  1.4407940e+000  1.5950641e+000  7.3907591e-001  1.4306308e+000  7.2068461e-001  7.5957300e-001  1.2696276e+000  3.1130362e-001  7.9345338e-001  8.4651724e-001  1.1972524e+000  7.2230554e-001  4.9123174e-001  5.8756980e-001  1.2696424e+000  3.6960193e-001  2.0052875e+000  7.7390222e-001
  1.2739520e+000  5.5472945e-001  1.0625493e+000  1.7059156e-001  8.6419979e-001  7.1865477e-001  8.3792909e-001  4.7676500e-001  8.5679775e-001  1.0850502e+000  6.6036897e-001  1.0773368e+000  4.5197150e-001  2.6563522e-001  1.4863586e+000  1.6698945e+000  7.7431951e-001  1.4355733e+000  7.4064578e-001  7.8838957e-001  1.2770486e+000  3.2112985e-001  7.9820801e-001  8.6448024e-001  1.1986201e+000  7.7853543e-001  4.9939345e-001  6.2896146e-001  1.3058629e+000  3.7110994e-001  2.0578121e+000  7.9812738e-001
  1.2835259e+000  5.9572973e-001  1.1325016e+000  1.7946367e-001  8.8075829e-001  7.5126502e-001  8.5922954e-001  4.7970285e-001  9.0144491e-001  1.1024215e+000  6.9781117e-001  1.1235058e+000  4.7001834e-001  2.8022176e-001  1.5306551e+000  1.7412726e+000  8.0588045e-001  1.4387155e+000  7.6147716e-001  8.1816860e-001  1.2845544e+000  3.3401822e-001  8.0160668e-001  8.7840409e-001  1.2032648e+000  8.3693706e-001  5.0760814e-001  6.7704700e-001  1.3367381e+000  3.7187310e-001  2.0844810e+000  8.2918831e-001
  1.2902728e+000  6.4265828e-001  1.1982215e+000  1.8805129e-001  8.9915443e-001  7.8423692e-001  8.7782858e-001  4.8385451e-001  9.4188720e-001  1.1177778e+000  7.3409264e-001  1.1700937e+000  4.8856208e-001  2.9423288e-001  1.5710789e+000  1.8073548e+000  8.3236749e-001  1.4411678e+000  7.8353981e-001  8.4897240e-001  1.2927639e+000  3.5020083e-001  8.0433087e-001  8.8710654e-001  1.2105415e+000  8.9614671e-001  5.1571401e-001  7.2990358e-001  1.3613030e+000  3.7240900e-001  2.0827389e+000  8.6645297e-001
  1.2944392e+000  6.9733054e-001  1.2588492e+000  1.9620304e-001  9.1923792e-001  8.1789714e-001  8.9265288e-001  4.8944277e-001  9.7582642e-001  1.1303377e+000  7.6882876e-001  1.2157490e+000  5.0685981e-001  3.0772532e-001  1.6051069e+000  1.8671915e+000  8.5345567e-001  1.4439074e+000  8.0675957e-001  8.8055024e-001  1.3022718e+000  3.7002345e-001  8.0704142e-001  8.8940191e-001  1.2195714e+000  9.5450055e-001  5.2339652e-001  7.8504532e-001  1.3787685e+000  3.7315127e-001  2.0546811e+000  9.0931650e-001
  1.2961894e+000  7.5862043e-001  1.3117947e+000  2.0372240e-001  9.4152884e-001  8.5263119e-001  9.0437303e-001  4.9669822e-001  1.0026187e+000  1.1394638e+000  8.0210564e-001  1.2593796e+000  5.2398836e-001  3.2102275e-001  1.6305651e+000  1.9209775e+000  8.6926565e-001  1.4481297e+000  8.3058913e-001  9.1248798e-001  1.3138389e+000  3.9382590e-001  8.1033944e-001  8.8546189e-001  1.2293691e+000  1.0105156e+000  5.3036843e-001  8.4042635e-001  1.3888601e+000  3.7431280e-001  2.0046511e+000  9.5685600e-001
  1.2946799e+000  8.2800098e-001  1.3574748e+000  2.1019917e-001  9.6598173e-001  8.8843643e-001  9.1367765e-001  5.0563607e-001  1.0215512e+000  1.1458278e+000  8.3370754e-001  1.3006489e+000  5.3937250e-001  3.3477439e-001  1.6470939e+000  1.9692241e+000  8.8029506e-001  1.4540621e+000  8.5434918e-001  9.4469599e-001  1.3274052e+000  4.2212724e-001  8.1447579e-001  8.7608155e-001  1.2393700e+000  1.0623377e+000  5.3637264e-001  8.9484689e-001  1.3927380e+000  3.7602949e-001  1.9374813e+000  1.0074975e+000
  1.2895867e+000  9.0417585e-001  1.3942857e+000  2.1555237e-001  9.9324451e-001  9.2516631e-001  9.2202283e-001  5.1684455e-001  1.0323063e+000  1.1500902e+000  8.6370645e-001  1.3396370e+000  5.5318402e-001  3.4971256e-001  1.6542088e+000  2.0121637e+000  8.8717867e-001  1.4611187e+000  8.7805143e-001  9.7742013e-001  1.3422871e+000  4.5466317e-001  8.1931154e-001  8.6206639e-001  1.2497697e+000  1.1079463e+000  5.4104318e-001  9.4739094e-001  1.3934854e+000  3.7842028e-001  1.8577803e+000  1.0594513e+000
  1.2790296e+000  9.8780332e-001  1.4244490e+000  2.1981241e-001  1.0231677e+000  9.6271946e-001  9.3097602e-001  5.3017097e-001  1.0363258e+000  1.1529220e+000  8.9190477e-001  1.3761926e+000  5.6613549e-001  3.6651418e-001  1.6510787e+000  2.0488588e+000  8.9035948e-001  1.4680461e+000  9.0216416e-001  1.0112809e+000  1.3573700e+000  4.9129268e-001  8.2436135e-001  8.4449993e-001  1.2612163e+000  1.1461603e+000  5.4422126e-001  9.9770844e-001  1.3950437e+000  3.8143199e-001  1.7696652e+000  1.1114356e+000
  1.2630227e+000  1.0772456e+000  1.4475732e+000  2.2314267e-001  1.0564956e+000  1.0006475e+000  9.4184073e-001  5.4574372e-001  1.0337167e+000  1.1546580e+000  9.1845466e-001  1.4099994e+000  5.7926446e-001  3.8597817e-001  1.6368917e+000  2.0775139e+000  8.8994914e-001  1.4729537e+000  9.2704056e-001  1.0468894e+000  1.3717811e+000  5.3176797e-001  8.2862527e-001  8.2455797e-001  1.2750142e+000  1.1766614e+000  5.4588549e-001  1.0461842e+000  1.4007994e+000  3.8475950e-001  1.6764042e+000  1.1624091e+000
  1.2398005e+000  1.1720519e+000  1.4653428e+000  2.2597376e-001  1.0928558e+000  1.0385146e+000  9.5554855e-001  5.6325985e-001  1.0260103e+000  1.1552429e+000  9.4348977e-001  1.4409779e+000  5.9347151e-001  4.0838346e-001  1.6112297e+000  2.0955787e+000  8.8571936e-001  1.4744781e+000  9.5274856e-001  1.0845111e+000  1.3856869e+000  5.7560998e-001  8.3077034e-001  8.0292085e-001  1.2922534e+000  1.2010291e+000  5.4604256e-001  1.0936976e+000  1.4128134e+000  3.8811554e-001  1.5801852e+000  1.2113104e+000
  1.2100188e+000  1.2702971e+000  1.4778687e+000  2.2858481e-001  1.1326156e+000  1.0755033e+000  9.7251033e-001  5.8221438e-001  1.0140857e+000  1.1546539e+000  9.6731819e-001  1.4694261e+000  6.0921424e-001  4.3378593e-001  1.5742419e+000  2.1009296e+000  8.7796617e-001  1.4711519e+000  9.7911999e-001  1.1239807e+000  1.3996265e+000  6.2171799e-001  8.2988700e-001  7.7998686e-001  1.3138473e+000  1.2209943e+000  5.4500898e-001  1.1410857e+000  1.4319181e+000  3.9145261e-001  1.4831921e+000  1.2574524e+000
  1.1730969e+000  1.3702229e+000  1.4866379e+000  2.3132385e-001  1.1749665e+000  1.1109284e+000  9.9374453e-001  6.0210922e-001  9.9859499e-001  1.1527399e+000  9.9007228e-001  1.4954758e+000  6.2660940e-001  4.6202891e-001  1.5274812e+000  2.0927928e+000  8.6805673e-001  1.4613555e+000  1.0058829e+000  1.1645193e+000  1.4142767e+000  6.6903277e-001  8.2554003e-001  7.5634906e-001  1.3404990e+000  1.2386332e+000  5.4327188e-001  1.1889177e+000  1.4580752e+000  3.9507409e-001  1.3881257e+000  1.3004743e+000
  1.1302348e+000  1.4693841e+000  1.4927969e+000  2.3446490e-001  1.2197081e+000  1.1438865e+000  1.0193092e+000  6.2224615e-001  9.8107749e-001  1.1496634e+000  1.0120305e+000  1.5187918e+000  6.4548117e-001  4.9286530e-001  1.4727527e+000  2.0714820e+000  8.5753106e-001  1.4441212e+000  1.0324493e+000  1.2046359e+000  1.4298360e+000  7.1630883e-001  8.1770249e-001  7.3249748e-001  1.3722841e+000  1.2559605e+000  5.4130274e-001  1.2373947e+000  1.4904538e+000  3.9929962e-001  1.2971991e+000  1.3401149e+000
  1.0820542e+000  1.5646534e+000  1.4983559e+000  2.3831970e-001  1.2659102e+000  1.1728580e+000  1.0490285e+000  6.4227352e-001  9.6239598e-001  1.1451703e+000  1.0336718e+000  1.5382870e+000  6.6579029e-001  5.2565264e-001  1.4130105e+000  2.0385365e+000  8.4732809e-001  1.4193569e+000  1.0578662e+000  1.2422995e+000  1.4456243e+000  7.6219315e-001  8.0657120e-001  7.0878813e-001  1.4082213e+000  1.2743813e+000  5.3955631e-001  1.2863523e+000  1.5281191e+000  4.0446452e-001  1.2122679e+000  1.3763319e+000
  1.0295810e+000  1.6533199e+000  1.5049800e+000  2.4300813e-001  1.3131897e+000  1.1973948e+000  1.0831411e+000  6.6214445e-001  9.4352230e-001  1.1394319e+000  1.0555708e+000  1.5529184e+000  6.8764834e-001  5.5961695e-001  1.3520332e+000  1.9963100e+000  8.3787413e-001  1.3869819e+000  1.0807007e+000  1.2751991e+000  1.4608245e+000  8.0543119e-001  7.9248597e-001  6.8529192e-001  1.4472343e+000  1.2943394e+000  5.3821701e-001  1.3349158e+000  1.5701879e+000  4.1118639e-001  1.1344927e+000  1.4087941e+000
  9.7384885e-001  1.7324008e+000  1.5140087e+000  2.4860744e-001  1.3608466e+000  1.2162475e+000  1.1208982e+000  6.8201073e-001  9.2514171e-001  1.1321049e+000  1.0780368e+000  1.5614309e+000  7.1104185e-001  5.9396247e-001  1.2937869e+000  1.9470614e+000  8.2933157e-001  1.3473392e+000  1.0992345e+000  1.3008373e+000  1.4749791e+000  8.4465896e-001  7.7539988e-001  6.6200213e-001  1.4878603e+000  1.3152857e+000  5.3751619e-001  1.3811389e+000  1.6156116e+000  4.2030853e-001  1.0641665e+000  1.4366312e+000
  9.1588625e-001  1.8003622e+000  1.5260911e+000  2.5540811e-001  1.4083343e+000  1.2280526e+000  1.1622208e+000  7.0226137e-001  9.0788849e-001  1.1233543e+000  1.1012249e+000  1.5620689e+000  7.3609625e-001  6.2788503e-001  1.2413731e+000  1.8927055e+000  8.2176028e-001  1.3014707e+000  1.1116810e+000  1.3164297e+000  1.4881118e+000  8.7828061e-001  7.5548226e-001  6.3911444e-001  1.5280026e+000  1.3360843e+000  5.3801976e-001  1.4226389e+000  1.6624771e+000  4.3292440e-001  1.0007582e+000  1.4576857e+000
